Date,Price
2019-10-14,34351.7
2019-10-15,34173.1
2019-10-16,34232.6
2019-10-17,33756.3
2019-10-18,33994.4
2019-10-19,34101.0
2019-10-20,34051.0
2019-10-21,33637.2
2019-10-22,33518.2
2019-10-23,33577.7
2019-10-24,34649.3
2019-10-25,34530.3
2019-10-26,33982.0
2019-10-27,34051.0
2019-10-28,34589.8
2019-10-29,34470.7
2019-10-30,34411.2
2019-10-31,34470.7
2019-11-01,34827.9
2019-11-02,34554.0
2019-11-03,34546.0
2019-11-04,35661.4
2019-11-05,35601.9
2019-11-06,35423.3
2019-11-07,35423.3
2019-11-08,35482.8
2019-11-09,35518.0
2019-11-10,35489.0
2019-11-11,35721.0
2019-11-12,36316.3
2019-11-13,36018.6
2019-11-14,34708.9
2019-11-15,34887.5
2019-11-16,35530.0
2019-11-17,35492.0
2019-11-18,34232.6
2019-11-19,34708.9
2019-11-20,33815.8
2019-11-21,33339.6
2019-11-22,33339.6
2019-11-23,33887.0
2019-11-24,33818.0
2019-11-25,33696.8
2019-11-26,33994.4
2019-11-27,33934.9
2019-11-28,33339.6
2019-11-29,33577.7
2019-11-30,33708.0
2019-12-01,33710.0
2019-12-02,32506.1
2019-12-03,32446.5
2019-12-04,32982.4
2019-12-05,32684.7
2019-12-06,32744.2
2019-12-07,32672.0
2019-12-08,32705.0
2019-12-09,32922.8
2019-12-10,33041.9
2019-12-11,33637.2
2019-12-12,33934.9
2019-12-13,33994.4
2019-12-14,33506.0
2019-12-15,33622.0
2019-12-16,33637.2
2019-12-17,32982.4
2019-12-18,33041.9
2019-12-19,33220.5
2019-12-20,33637.2
2019-12-21,33303.0
2019-12-22,33237.0
2019-12-23,33399.1
2019-12-24,33577.7
2019-12-25,34232.6
2019-12-26,34173.1
2019-12-27,34292.1
2019-12-28,33934.0
2019-12-29,34041.0
2019-12-30,34887.5
2019-12-31,34708.9
2020-01-01,34372.0
2020-01-02,34887.5
2020-01-03,34292.1
2020-01-04,34629.0
2020-01-05,34577.0
2020-01-06,33934.9
2020-01-07,34589.8
2020-01-08,33815.8
2020-01-09,34292.1
2020-01-10,34232.6
2020-01-11,34173.0
2020-01-12,34220.0
2020-01-13,33994.4
2020-01-14,33934.9
2020-01-15,33934.9
2020-01-16,34530.3
2020-01-17,34292.1
2020-01-18,34137.0
2020-01-19,34165.0
2020-01-20,34173.1
2020-01-21,33041.9
2020-01-22,33637.2
2020-01-23,33830.0
2020-01-24,33769.0
2020-01-25,33690.0
2020-01-26,33593.0
2020-01-27,33703.0
2020-01-28,33717.0
2020-01-29,33694.0
2020-01-30,32565.6
2020-01-31,30958.2
2020-02-01,32927.0
2020-02-02,32772.0
2020-02-03,30660.5
2020-02-04,30839.1
2020-02-05,30958.2
2020-02-06,31910.7
2020-02-07,31732.1
2020-02-08,31220.0
2020-02-09,31332.0
2020-02-10,31315.4
2020-02-11,31910.7
2020-02-12,32208.4
2020-02-13,32327.5
2020-02-14,32446.5
2020-02-15,32041.0
2020-02-16,32186.0
2020-02-17,32267.9
2020-02-18,33339.6
2020-02-19,33161.0
2020-02-20,33220.5
2020-02-21,32565.6
2020-02-22,32910.0
2020-02-23,33039.0
2020-02-24,31255.8
2020-02-25,32148.9
2020-02-26,32744.2
2020-02-27,33339.6
2020-02-28,32803.7
2020-02-29,32458.0
2020-03-01,32698.0
2020-03-02,33161.0
2020-03-03,33280.0
2020-03-04,33041.9
2020-03-05,32506.1
2020-03-06,32148.9
2020-03-07,32827.0
2020-03-08,32760.0
2020-03-09,29946.1
2020-03-10,30779.6
2020-03-11,30243.7
2020-03-12,28636.3
2020-03-13,28666.1
2020-03-14,29654.0
2020-03-15,29595.0
2020-03-16,28338.6
2020-03-17,28874.4
2020-03-18,28814.9
2020-03-19,28398.2
2020-03-20,28398.2
2020-03-21,28564.0
2020-03-22,28609.0
2020-03-23,26433.5
2020-03-24,26493.0
2020-03-25,27386.1
2020-03-26,26314.4
2020-03-27,25659.6
2020-03-28,26457.0
2020-03-29,26462.0
2020-03-30,24052.1
2020-03-31,24468.9
2020-04-01,25183.3
2020-04-02,25324.0
2020-04-03,26552.6
2020-04-04,25116.0
2020-04-05,25328.0
2020-04-06,28279.1
2020-04-07,28160.0
2020-04-08,27892.1
2020-04-09,27892.1
2020-04-10,27624.2
2020-04-11,27969.0
2020-04-12,27907.0
2020-04-13,27683.7
2020-04-14,29469.8
2020-04-15,29827.0
2020-04-16,29946.1
2020-04-17,30481.9
2020-04-18,29481.0
2020-04-19,29841.0
2020-04-20,30541.4
2020-04-21,29350.7
