"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2023","8,642.9","8,642.9","8,642.9","8,464.3","112.42K","1.26%"
"02/15/2023","8,535.7","8,392.9","8,678.6","8,285.7","153.86K","1.70%"
"02/14/2023","8,392.9","8,392.9","8,428.6","8,285.7","147.98K","-0.42%"
"02/13/2023","8,428.6","8,571.4","8,571.4","8,321.4","157.78K","-3.67%"
"02/10/2023","8,750.0","8,714.3","8,750.0","8,464.3","297.36K","-0.41%"
"02/09/2023","8,785.7","8,750.0","8,821.4","8,428.6","345.52K","0.00%"
"02/08/2023","8,785.7","8,250.0","8,785.7","8,250.0","603.96K","0.41%"
"02/07/2023","8,750.0","8,928.6","8,928.6","8,428.6","429.52K","-2.00%"
"02/06/2023","8,928.6","8,750.0","8,928.6","8,642.9","302.54K","0.81%"
"02/03/2023","8,857.1","8,892.9","8,892.9","8,607.1","246.82K","0.00%"
"02/02/2023","8,857.1","8,928.6","8,928.6","8,571.4","344.26K","-1.98%"
"02/01/2023","9,035.7","9,142.9","9,142.9","8,714.3","818.02K","-1.17%"
"01/31/2023","9,142.9","8,571.4","9,142.9","8,428.6","760.90K","4.49%"
"01/30/2023","8,750.0","8,321.4","8,785.7","8,142.9","766.08K","4.70%"
"01/27/2023","8,357.1","8,500.0","8,500.0","8,142.9","574.98K","-1.68%"
"01/19/2023","8,500.0","8,178.6","8,500.0","7,892.9","1.00M","5.31%"
"01/18/2023","8,071.4","7,535.7","8,071.4","7,357.1","686.98K","6.60%"
"01/17/2023","7,571.4","7,250.0","7,571.4","7,178.6","278.60K","4.95%"
"01/16/2023","7,214.3","7,321.4","7,321.4","7,114.3","166.60K","-1.94%"
"01/13/2023","7,357.1","7,571.4","7,571.4","7,142.9","271.60K","-2.83%"
"01/12/2023","7,571.4","7,357.1","7,571.4","7,285.7","221.34K","0.95%"
"01/11/2023","7,500.0","7,571.4","7,642.9","7,321.4","308.56K","0.00%"
"01/10/2023","7,500.0","7,357.1","7,500.0","7,000.0","244.86K","1.94%"
"01/09/2023","7,357.1","7,785.7","7,821.4","7,357.1","133.00K","-4.63%"
"01/06/2023","7,714.3","7,750.0","7,892.9","7,428.6","273.98K","0.00%"
"01/05/2023","7,714.3","7,178.6","7,750.0","7,178.6","571.90K","6.40%"
"01/04/2023","7,250.0","7,321.4","7,357.1","7,107.1","160.30K","-0.98%"
"01/03/2023","7,321.4","7,135.7","7,321.4","6,928.6","290.22K","5.67%"
"12/30/2022","6,928.6","7,071.4","7,285.7","6,928.6","99.68K","-3.48%"
"12/29/2022","7,178.6","7,142.9","7,357.1","7,035.7","222.88K","1.01%"
"12/28/2022","7,107.1","6,778.6","7,107.1","6,500.0","315.84K","6.99%"
"12/27/2022","6,642.9","6,357.1","6,785.7","6,321.4","149.80K","3.33%"
"12/26/2022","6,428.6","6,814.3","6,814.3","6,428.6","141.96K","-5.36%"
"12/23/2022","6,792.9","6,542.9","6,814.3","6,535.7","259.70K","3.82%"
"12/22/2022","6,542.9","6,278.6","6,542.9","6,121.4","294.56K","6.89%"
"12/21/2022","6,121.4","6,035.7","6,214.3","6,035.7","369.74K","-0.47%"
"12/20/2022","6,150.0","6,357.1","6,785.7","6,150.0","224.70K","-6.92%"
"12/19/2022","6,607.1","6,642.9","6,914.3","6,607.1","103.88K","-0.54%"
"12/16/2022","6,642.9","6,771.4","6,864.3","6,642.9","217.42K","-1.90%"
"12/15/2022","6,771.4","6,750.0","6,892.9","6,750.0","133.98K","-1.35%"
"12/14/2022","6,864.3","6,992.9","6,992.9","6,728.6","124.18K","0.10%"
"12/13/2022","6,857.1","6,857.1","6,885.7","6,642.9","74.34K","-0.52%"
"12/12/2022","6,892.9","6,650.0","7,142.9","6,650.0","93.66K","0.21%"
"12/09/2022","6,878.6","6,792.9","6,878.6","6,542.9","82.04K","1.37%"
"12/08/2022","6,785.7","6,614.3","6,785.7","6,614.3","204.54K","2.59%"
"12/07/2022","6,614.3","6,428.6","6,778.6","6,357.1","392.42K","-2.42%"
"12/06/2022","6,778.6","7,285.7","7,285.7","6,778.6","304.08K","-6.96%"
"12/05/2022","7,285.7","7,571.4","7,571.4","7,092.9","444.64K","-2.39%"
"12/02/2022","7,464.3","6,800.0","7,464.3","6,714.3","215.32K","4.92%"
"12/01/2022","7,114.3","6,792.9","7,142.9","6,785.7","359.94K","4.73%"
"11/30/2022","6,792.9","6,792.9","6,792.9","6,571.4","231.28K","2.04%"
"11/29/2022","6,657.1","6,442.9","6,671.4","6,264.3","479.78K","6.27%"
"11/28/2022","6,264.3","6,192.9","6,264.3","6,057.1","363.44K","6.95%"
"11/25/2022","5,857.1","5,642.9","5,857.1","5,642.9","160.44K","3.80%"
"11/24/2022","5,642.9","5,250.0","5,642.9","5,250.0","91.98K","1.54%"
"11/23/2022","5,557.1","5,707.1","5,714.3","5,471.4","184.52K","-2.75%"
"11/22/2022","5,714.3","5,214.3","5,914.3","5,214.3","446.60K","3.23%"
"11/21/2022","5,535.7","5,185.7","5,535.7","5,178.6","303.10K","6.90%"
"11/18/2022","5,178.6","5,135.7","5,178.6","4,728.6","441.28K","6.62%"
"11/17/2022","4,857.1","4,642.9","4,857.1","4,642.9","321.16K","6.92%"
"11/16/2022","4,542.9","4,000.0","4,542.9","4,000.0","474.18K","6.89%"
"11/15/2022","4,250.0","4,250.0","4,507.1","4,192.9","566.58K","-5.70%"
"11/14/2022","4,507.1","4,571.4","4,785.7","4,507.1","385.98K","-6.93%"
"11/11/2022","4,842.9","5,285.7","5,350.0","4,842.9","495.18K","-6.87%"
"11/10/2022","5,200.0","5,585.7","5,585.7","5,200.0","517.72K","-6.91%"
"11/09/2022","5,585.7","5,571.4","5,785.7","5,571.4","175.70K","-0.13%"
"11/08/2022","5,592.9","5,571.4","5,821.4","5,542.9","106.26K","-2.00%"
"11/07/2022","5,707.1","6,071.4","6,071.4","5,642.9","230.02K","-3.85%"
"11/04/2022","5,935.7","6,071.4","6,071.4","5,714.3","190.40K","-2.58%"
"11/03/2022","6,092.9","5,785.7","6,100.0","5,785.7","279.02K","5.70%"
"11/02/2022","5,764.3","5,800.0","5,857.1","5,757.1","134.26K","-0.62%"
"11/01/2022","5,800.0","5,600.0","5,821.4","5,600.0","124.46K","1.50%"
"10/31/2022","5,714.3","5,928.6","5,935.7","5,571.4","169.82K","-3.61%"
"10/28/2022","5,928.6","6,142.9","6,142.9","5,928.6","279.72K","-0.48%"
"10/27/2022","5,957.1","5,821.4","6,071.4","5,707.1","271.88K","2.83%"
"10/26/2022","5,792.9","5,857.1","5,950.0","5,571.4","183.68K","-0.49%"
"10/25/2022","5,821.4","5,821.4","6,142.9","5,785.7","555.52K","-6.32%"
"10/24/2022","6,214.3","6,321.4","6,435.7","6,214.3","470.82K","-6.95%"
"10/21/2022","6,678.6","7,178.6","7,214.3","6,678.6","465.36K","-6.97%"
"10/20/2022","7,178.6","7,428.6","7,428.6","7,142.9","208.74K","-3.37%"
"10/19/2022","7,428.6","7,428.6","7,464.3","7,357.1","222.32K","0.00%"
"10/18/2022","7,428.6","7,464.3","7,571.4","7,357.1","384.72K","0.00%"
"10/17/2022","7,428.6","7,607.1","7,607.1","7,285.7","106.54K","-2.35%"
"10/14/2022","7,607.1","7,714.3","7,714.3","7,464.3","281.26K","1.91%"
"10/13/2022","7,464.3","7,500.0","7,535.7","7,285.7","179.76K","0.97%"
"10/12/2022","7,392.9","7,142.9","7,642.9","7,000.0","290.36K","0.00%"
"10/11/2022","7,392.9","7,857.1","7,928.6","7,357.1","360.22K","-6.33%"
"10/10/2022","7,892.9","7,714.3","7,928.6","7,500.0","220.08K","1.38%"
"10/07/2022","7,785.7","8,357.1","8,392.9","7,785.7","378.98K","-6.84%"
"10/06/2022","8,357.1","8,428.6","8,428.6","8,071.4","449.26K","2.63%"
"10/05/2022","8,142.9","7,500.0","8,142.9","7,500.0","315.00K","6.54%"
"10/04/2022","7,642.9","8,071.4","8,071.4","7,642.9","275.38K","-4.46%"
"10/03/2022","8,000.0","8,357.1","8,357.1","7,857.1","206.78K","-4.27%"
"09/30/2022","8,357.1","7,928.6","8,357.1","7,857.1","437.36K","0.86%"
"09/29/2022","8,285.7","8,428.6","8,571.4","8,285.7","279.30K","-1.70%"
"09/28/2022","8,428.6","8,607.1","8,642.9","8,357.1","264.74K","-2.48%"
"09/27/2022","8,642.9","8,571.4","8,678.6","8,535.7","281.68K","1.26%"
"09/26/2022","8,535.7","8,821.4","8,821.4","8,428.6","476.56K","-4.40%"
"09/23/2022","8,928.6","8,821.4","8,928.6","8,785.7","428.26K","1.22%"
"09/22/2022","8,821.4","8,607.1","8,857.1","8,571.4","366.66K","1.65%"
"09/21/2022","8,678.6","8,357.1","8,714.3","8,357.1","314.02K","0.00%"
"09/20/2022","8,678.6","8,571.4","8,678.6","8,357.1","352.52K","1.25%"
"09/19/2022","8,571.4","9,107.1","9,142.9","8,535.7","496.16K","-6.25%"
"09/16/2022","9,142.9","9,285.7","9,285.7","9,000.0","296.66K","-1.54%"
"09/15/2022","9,285.7","9,285.7","9,571.4","9,214.3","230.30K","0.39%"
"09/14/2022","9,250.0","9,392.9","9,500.0","8,964.3","442.68K","1.21%"
"09/13/2022","9,139.7","9,444.4","9,566.3","9,139.7","882.14K","-3.23%"
"09/12/2022","9,444.4","9,931.8","10,175.6","9,444.4","983.56K","-5.49%"
"09/09/2022","9,992.8","10,053.7","10,175.6","9,505.3","652.21K","-0.30%"
"09/08/2022","10,023.2","10,358.4","10,358.4","10,023.2","542.41K","-0.30%"
"09/07/2022","10,053.7","9,566.3","10,175.6","9,535.8","2.06M","5.43%"
"09/06/2022","9,535.8","9,535.8","9,688.1","9,474.9","442.79K","0.32%"
"09/05/2022","9,505.3","9,627.2","9,840.4","9,444.4","271.62K","-1.27%"
"08/31/2022","9,627.2","9,383.5","9,688.1","9,139.7","338.58K","2.60%"
"08/30/2022","9,383.5","9,444.4","9,566.3","9,231.1","635.80K","0.33%"
"08/29/2022","9,353.0","9,688.1","9,810.0","9,261.6","742.47K","-5.54%"
"08/26/2022","9,901.4","10,084.2","10,145.1","9,901.4","489.40K","-2.11%"
"08/25/2022","10,114.6","10,236.5","10,236.5","10,053.7","385.19K","0.30%"
"08/24/2022","10,084.2","10,114.6","10,175.6","9,931.8","566.04K","0.91%"
"08/23/2022","9,992.8","9,840.4","10,053.7","9,840.4","429.01K","-1.20%"
"08/22/2022","10,114.6","10,419.3","10,419.3","9,992.8","562.60K","-2.92%"
"08/19/2022","10,419.3","10,571.6","10,571.6","10,297.4","479.72K","-1.44%"
"08/18/2022","10,571.6","10,663.0","10,663.0","10,449.8","399.46K","-0.57%"
"08/17/2022","10,632.6","10,632.6","10,693.5","10,449.8","676.17K","0.87%"
"08/16/2022","10,541.2","10,632.6","10,724.0","10,480.2","409.80K","-1.42%"
"08/15/2022","10,693.5","10,632.6","10,693.5","10,541.2","487.92K","0.57%"
"08/12/2022","10,632.6","10,388.8","10,663.0","10,388.8","719.00K","0.00%"
"08/11/2022","10,632.6","11,028.6","11,028.6","10,327.9","1.67M","-3.06%"
"08/10/2022","10,967.7","11,089.5","11,272.3","10,784.9","744.93K","-1.10%"
"08/09/2022","11,089.5","10,419.3","11,089.5","10,358.4","2.16M","5.81%"
"08/08/2022","10,480.2","10,510.7","10,510.7","10,327.9","521.24K","-0.29%"
"08/05/2022","10,510.7","10,449.8","10,541.2","10,358.4","397.33K","0.58%"
"08/04/2022","10,449.8","10,480.2","10,571.6","10,358.4","773.98K","0.29%"
"08/03/2022","10,419.3","10,175.6","10,480.2","10,114.6","618.73K","1.18%"
"08/02/2022","10,297.4","10,267.0","10,297.4","10,053.7","513.69K","1.81%"
"08/01/2022","10,114.6","9,870.9","10,145.1","9,870.9","510.24K","2.47%"
"07/29/2022","9,870.9","9,870.9","9,992.8","9,749.0","203.84K","0.00%"
"07/28/2022","9,870.9","9,810.0","9,992.8","9,779.5","298.70K","1.57%"
"07/27/2022","9,718.6","9,596.7","9,779.5","9,535.8","173.80K","-1.24%"
"07/26/2022","9,840.4","9,810.0","9,931.8","9,688.1","163.95K","-0.31%"
"07/25/2022","9,870.9","9,931.8","9,931.8","9,688.1","211.06K","-1.82%"
"07/22/2022","10,053.7","10,297.4","10,297.4","9,992.8","219.92K","-1.79%"
"07/21/2022","10,236.5","10,327.9","10,327.9","9,992.8","287.86K","-0.30%"
"07/20/2022","10,267.0","10,023.2","10,358.4","9,749.0","763.32K","3.06%"
"07/19/2022","9,962.3","9,962.3","9,962.3","9,627.2","199.40K","0.00%"
"07/18/2022","9,962.3","9,931.8","10,053.7","9,870.9","253.56K","0.31%"
"07/15/2022","9,931.8","9,810.0","10,053.7","9,810.0","184.47K","-0.61%"
"07/14/2022","9,992.8","9,718.6","10,053.7","9,718.6","139.66K","0.61%"
"07/13/2022","9,931.8","9,749.0","9,931.8","9,566.3","357.94K","2.19%"
"07/12/2022","9,718.6","9,505.3","9,749.0","9,383.5","366.64K","2.24%"
"07/11/2022","9,505.3","9,688.1","9,688.1","9,109.3","190.05K","-1.58%"
"07/08/2022","9,657.7","9,566.3","9,749.0","9,353.0","193.33K","0.96%"
"07/07/2022","9,566.3","9,261.6","9,627.2","8,926.5","365.82K","3.29%"
"07/06/2022","9,261.6","9,322.5","9,779.5","9,200.7","184.47K","-2.25%"
"07/05/2022","9,474.9","9,566.3","9,810.0","9,474.9","206.13K","-1.58%"
"07/04/2022","9,627.2","9,566.3","9,749.0","9,505.3","158.70K","0.64%"
"07/01/2022","9,566.3","9,474.9","9,627.2","9,078.8","254.71K","0.64%"
"06/30/2022","9,505.3","9,749.0","9,992.8","9,505.3","360.08K","-4.88%"
"06/29/2022","9,992.8","10,084.2","10,084.2","9,688.1","365.16K","-0.91%"
"06/28/2022","10,084.2","10,023.2","10,084.2","9,688.1","344.65K","0.61%"
"06/27/2022","10,023.2","9,444.4","10,236.5","9,444.4","316.58K","2.81%"
"06/24/2022","9,749.0","9,231.1","9,749.0","9,017.9","426.22K","5.61%"
"06/23/2022","9,231.1","8,652.3","9,231.1","8,225.8","389.13K","6.69%"
"06/22/2022","8,652.3","8,103.9","8,652.3","7,738.3","683.72K","6.77%"
"06/21/2022","8,103.9","8,164.8","9,261.6","8,103.9","527.97K","-6.67%"
"06/20/2022","8,682.7","9,322.5","9,444.4","8,682.7","416.20K","-6.86%"
"06/17/2022","9,322.5","8,987.4","9,413.9","8,987.4","799.75K","-3.47%"
"06/16/2022","9,657.7","9,596.7","9,840.4","9,139.7","669.60K","1.28%"
"06/15/2022","9,535.8","10,236.5","10,358.4","9,535.8","1.20M","-6.85%"
"06/14/2022","10,236.5","9,992.8","10,663.0","9,931.8","712.27K","-2.89%"
"06/13/2022","10,541.2","10,724.0","10,815.4","10,541.2","1.25M","-6.99%"
"06/10/2022","11,333.3","11,790.3","12,003.5","11,333.3","1.43M","-6.53%"
"06/09/2022","12,125.4","12,186.3","12,247.2","11,942.6","602.48K","0.25%"
"06/08/2022","12,094.9","11,942.6","12,186.3","11,851.2","673.87K","2.06%"
"06/07/2022","11,851.2","11,820.7","12,003.5","11,455.1","704.07K","-1.77%"
"06/06/2022","12,064.4","12,186.3","12,399.6","11,729.3","1.33M","-1.00%"
"06/03/2022","12,186.3","11,759.8","12,247.2","11,577.0","1.12M","3.63%"
"06/02/2022","11,759.8","11,607.5","12,094.9","11,455.1","1.45M","1.58%"
"06/01/2022","11,577.0","11,698.9","11,698.9","11,272.3","671.08K","-0.52%"
"05/31/2022","11,637.9","11,820.7","11,881.7","11,485.6","996.04K","-2.05%"
"05/30/2022","11,881.7","11,637.9","12,064.4","11,516.1","734.27K","1.04%"
"05/27/2022","11,759.8","11,607.5","12,003.5","11,272.3","690.12K","1.58%"
"05/26/2022","11,577.0","11,272.3","11,698.9","11,089.5","831.92K","3.26%"
"05/25/2022","11,211.4","10,784.9","11,272.3","10,632.6","1.06M","3.37%"
"05/24/2022","10,845.8","10,724.0","10,845.8","10,297.4","496.95K","1.14%"
"05/23/2022","10,724.0","11,089.5","11,272.3","10,541.2","705.38K","-3.30%"
"05/20/2022","11,089.5","10,693.5","11,302.8","10,663.0","818.95K","1.11%"
"05/19/2022","10,967.7","10,327.9","10,967.7","10,327.9","722.94K","0.00%"
"05/18/2022","10,967.7","10,845.8","11,333.3","10,541.2","770.70K","1.98%"
"05/17/2022","10,754.4","9,992.8","10,754.4","9,870.9","850.13K","6.97%"
"05/16/2022","10,053.7","10,236.5","10,358.4","9,627.2","656.97K","2.80%"
"05/13/2022","9,779.5","10,175.6","10,663.0","9,688.1","2.32M","-5.86%"
"05/12/2022","10,388.8","10,876.3","10,967.7","10,267.0","1.59M","-5.80%"
"05/11/2022","11,028.6","10,967.7","11,333.3","10,663.0","1.31M","0.84%"
"05/10/2022","10,937.2","10,937.2","11,394.2","10,937.2","2.43M","-6.75%"
"05/09/2022","11,729.3","11,729.3","11,881.7","11,729.3","823.71K","-6.78%"
"05/06/2022","12,582.4","13,222.1","13,374.5","12,582.4","1.35M","-6.98%"
"05/05/2022","13,526.8","13,831.5","14,014.3","13,191.7","926.78K","-1.77%"
"05/04/2022","13,770.5","13,404.9","14,318.9","13,191.7","1.15M","1.57%"
"04/29/2022","13,557.3","13,526.8","14,014.3","13,161.2","1.37M","-0.22%"
"04/28/2022","13,587.7","13,709.6","14,258.0","13,587.7","1.04M","0.00%"
"04/27/2022","13,587.7","12,826.1","13,587.7","12,064.4","1.34M","5.94%"
"04/26/2022","12,826.1","12,826.1","13,404.9","12,826.1","2.63M","-6.86%"
"04/25/2022","13,770.5","14,014.3","14,349.4","13,770.5","1.90M","-6.80%"
"04/22/2022","14,775.9","14,775.9","15,415.7","14,775.9","3.83M","-6.91%"
"04/21/2022","15,872.7","16,512.5","16,999.9","15,872.7","3.60M","-6.96%"
"04/20/2022","17,060.8","16,999.9","18,157.6","16,512.5","2.00M","-1.41%"
"04/19/2022","17,304.6","18,645.1","18,645.1","17,304.6","3.34M","-3.40%"
"04/18/2022","17,913.9","16,756.2","17,913.9","16,756.2","6.46M","6.91%"
"04/15/2022","16,756.2","16,421.1","17,030.4","16,146.9","2.11M","-26.98%"
"04/14/2022","22,946.8","23,202.7","23,543.9","22,349.7","1.14M","0.00%"
"04/13/2022","22,946.8","21,667.3","23,032.1","21,667.3","901.13K","6.11%"
"04/12/2022","21,624.6","22,264.4","23,202.7","21,496.6","1.74M","-2.69%"
"04/08/2022","22,221.7","23,885.2","24,311.7","22,221.7","2.55M","-6.96%"
"04/07/2022","23,885.2","24,482.3","24,994.1","23,885.2","1.34M","-3.78%"
"04/06/2022","24,823.5","25,079.4","25,548.6","24,524.9","2.09M","0.87%"
"04/05/2022","24,610.2","22,690.9","24,610.2","22,690.9","4.10M","6.85%"
"04/04/2022","23,032.1","23,586.6","23,629.3","23,032.1","1.21M","-1.82%"
"04/01/2022","23,458.6","23,543.9","23,714.6","23,074.8","1.12M","-1.43%"
"03/31/2022","23,799.9","23,714.6","24,567.6","23,543.9","1.92M","1.09%"
"03/30/2022","23,543.9","22,818.9","23,714.6","22,520.3","4.16M","2.98%"
"03/29/2022","22,861.5","21,709.9","22,861.5","21,326.0","1.87M","6.35%"
"03/28/2022","21,496.6","21,752.6","21,752.6","21,112.8","533.15K","-2.14%"
"03/25/2022","21,965.8","22,179.1","22,605.6","21,667.3","469.14K","-0.96%"
"03/24/2022","22,179.1","21,112.8","22,179.1","21,112.8","922.58K","4.00%"
"03/23/2022","21,326.0","21,667.3","21,837.9","21,155.4","1.09M","-2.34%"
"03/22/2022","21,837.9","22,349.7","22,349.7","21,837.9","825.05K","-1.54%"
"03/21/2022","22,179.1","22,136.4","22,818.9","22,136.4","1.13M","0.39%"
"03/18/2022","22,093.8","21,752.6","22,435.0","21,752.6","812.74K","1.57%"
"03/17/2022","21,752.6","21,496.6","22,520.3","21,496.6","755.41K","0.39%"
"03/16/2022","21,667.3","21,837.9","21,837.9","21,582.0","964.31K","0.20%"
"03/15/2022","21,624.6","21,880.5","22,179.1","21,411.3","774.76K","-1.17%"
"03/14/2022","21,880.5","22,264.4","22,776.2","21,752.6","1.01M","-1.72%"
"03/11/2022","22,264.4","22,136.4","23,160.1","21,752.6","2.45M","2.15%"
"03/10/2022","21,795.2","21,155.4","21,837.9","20,728.9","1.33M","4.71%"
"03/09/2022","20,814.2","20,984.8","21,155.4","20,430.3","879.91K","-0.81%"
"03/08/2022","20,984.8","20,856.9","21,326.0","20,728.9","1.19M","1.23%"
"03/07/2022","20,728.9","21,027.5","21,027.5","20,473.0","952.01K","1.67%"
"03/04/2022","20,387.7","19,961.2","20,814.2","19,875.9","856.46K","2.14%"
"03/03/2022","19,961.2","19,961.2","20,387.7","19,747.9","356.96K","0.00%"
"03/02/2022","19,961.2","20,387.7","20,558.3","19,747.9","468.09K","-2.50%"
"03/01/2022","20,473.0","20,089.1","20,643.6","19,833.2","463.99K","1.91%"
"02/28/2022","20,089.1","20,217.1","20,473.0","19,705.3","233.75K","-0.63%"
"02/25/2022","20,217.1","19,875.9","20,814.2","19,875.9","345.82K","2.60%"
"02/24/2022","19,705.3","20,728.9","20,771.6","19,534.7","723.88K","-5.71%"
"02/23/2022","20,899.5","21,070.1","21,240.7","20,643.6","570.43K","-0.20%"
"02/22/2022","20,942.2","20,174.4","20,942.2","20,174.4","1.06M","3.81%"
"02/21/2022","20,174.4","20,814.2","20,856.9","20,131.8","397.40K","0.64%"
"02/18/2022","20,046.5","18,809.6","20,046.5","18,809.6","823.05K","6.82%"
"02/17/2022","18,766.9","18,681.6","18,980.2","18,681.6","166.23K","-0.23%"
"02/16/2022","18,809.6","19,278.7","19,278.7","18,596.3","238.21K","-1.34%"
"02/15/2022","19,065.5","19,193.4","19,193.4","18,809.6","190.73K","-0.67%"
"02/14/2022","19,193.4","19,620.0","19,620.0","18,766.9","316.51K","-2.17%"
"02/11/2022","19,620.0","19,790.6","19,790.6","19,449.3","106.91K","-1.50%"
"02/10/2022","19,918.5","19,790.6","20,003.8","19,492.0","259.78K","-0.21%"
"02/09/2022","19,961.2","20,302.4","20,473.0","19,961.2","180.76K","-0.43%"
"02/08/2022","20,046.5","19,620.0","20,345.0","19,620.0","102.11K","2.17%"
"02/07/2022","19,620.0","19,193.4","19,833.2","19,193.4","124.50K","2.22%"
"01/28/2022","19,193.4","18,553.7","19,833.2","18,553.7","182.52K","3.45%"
"01/27/2022","18,553.7","18,511.0","18,681.6","18,297.7","139.62K","0.23%"
"01/26/2022","18,511.0","18,468.3","18,639.0","17,871.2","188.38K","0.23%"
"01/25/2022","18,468.3","18,127.1","18,681.6","18,127.1","92.26K","-1.81%"
"01/24/2022","18,809.6","19,321.4","19,321.4","18,340.4","165.29K","-2.65%"
"01/21/2022","19,321.4","19,321.4","19,449.3","18,681.6","193.89K","0.00%"
"01/20/2022","19,321.4","18,127.1","19,364.0","17,956.5","240.08K","6.59%"
"01/19/2022","18,127.1","17,999.2","18,766.9","17,743.3","233.52K","0.71%"
"01/18/2022","17,999.2","18,340.4","19,449.3","17,828.6","334.45K","-5.80%"
"01/17/2022","19,108.1","20,174.4","20,174.4","18,766.9","457.07K","-5.29%"
"01/14/2022","20,174.4","20,131.8","20,728.9","19,449.3","249.11K","0.00%"
"01/13/2022","20,174.4","20,046.5","20,899.5","19,833.2","361.76K","0.64%"
"01/12/2022","20,046.5","20,131.8","20,473.0","19,449.3","417.45K","-2.08%"
"01/11/2022","20,473.0","20,814.2","20,814.2","19,620.0","477.82K","-1.64%"
"01/10/2022","20,814.2","22,008.5","22,008.5","20,814.2","783.67K","-5.43%"
"01/07/2022","22,008.5","22,179.1","22,179.1","21,624.6","729.39K","-0.77%"
"01/06/2022","22,179.1","22,435.0","22,435.0","22,008.5","378.76K","0.00%"
"01/05/2022","22,179.1","21,880.5","22,520.3","21,837.9","791.40K","0.39%"
"01/04/2022","22,093.8","22,093.8","22,392.3","22,008.5","321.79K","0.39%"
"12/31/2021","22,008.5","22,605.6","22,690.9","21,923.2","367.04K","-3.01%"
"12/30/2021","22,690.9","22,861.5","22,946.8","22,520.3","281.70K","0.19%"
"12/29/2021","22,648.3","22,307.0","23,288.0","22,008.5","551.91K","0.19%"
"12/28/2021","22,605.6","22,690.9","22,861.5","22,562.9","563.51K","-2.57%"
"12/27/2021","23,202.7","23,842.5","23,842.5","22,605.6","426.01K","-2.16%"
"12/24/2021","23,714.6","22,264.4","23,714.6","21,923.2","782.85K","6.92%"
"12/23/2021","22,179.1","21,752.6","22,733.6","21,752.6","572.31K","1.36%"
"12/22/2021","21,880.5","22,904.2","22,946.8","21,752.6","1.47M","-4.29%"
"12/21/2021","22,861.5","23,885.2","24,311.7","22,776.2","1.46M","-6.62%"
"12/20/2021","24,482.3","25,079.4","25,079.4","24,311.7","461.99K","-1.03%"
"12/17/2021","24,738.2","25,250.0","25,250.0","24,738.2","886.12K","-1.36%"
"12/16/2021","25,079.4","23,885.2","25,164.7","23,288.0","2.13M","5.00%"
"12/15/2021","23,885.2","23,629.3","24,226.4","23,629.3","555.07K","-0.71%"
"12/14/2021","24,055.8","24,311.7","24,908.8","23,885.2","1.21M","-1.05%"
"12/13/2021","24,311.7","23,714.6","24,311.7","23,117.4","1.82M","5.95%"
"12/10/2021","22,946.8","21,454.0","22,946.8","21,411.3","1.36M","6.96%"
"12/09/2021","21,454.0","21,454.0","21,582.0","21,326.0","181.70K","0.00%"
"12/08/2021","21,454.0","21,667.3","21,667.3","21,326.0","316.40K","0.20%"
"12/07/2021","21,411.3","21,326.0","21,752.6","20,942.2","288.26K","1.62%"
"12/06/2021","21,070.1","21,709.9","21,837.9","21,027.5","367.04K","-1.59%"
"12/03/2021","21,411.3","21,326.0","22,179.1","20,814.2","397.87K","1.83%"
"12/02/2021","21,027.5","20,984.8","21,155.4","20,984.8","216.05K","0.20%"
"12/01/2021","20,984.8","21,411.3","21,709.9","20,984.8","336.21K","-1.99%"
"11/30/2021","21,411.3","21,454.0","21,880.5","21,326.0","487.67K","-0.79%"
"11/29/2021","21,582.0","21,326.0","21,624.6","21,326.0","410.65K","-1.17%"
"11/26/2021","21,837.9","21,965.8","21,965.8","21,411.3","560.47K","-0.58%"
"11/25/2021","21,965.8","21,667.3","22,264.4","21,624.6","339.14K","0.59%"
"11/24/2021","21,837.9","22,179.1","22,179.1","21,539.3","586.49K","4.49%"
"11/23/2021","20,899.5","19,534.7","20,899.5","19,236.1","340.55K","6.99%"
"11/22/2021","19,534.7","19,236.1","20,387.7","19,236.1","1.12M","-3.98%"
"11/19/2021","20,345.0","21,496.6","21,539.3","20,345.0","973.46K","-6.84%"
"11/18/2021","21,837.9","22,008.5","22,349.7","21,454.0","547.57K","-1.16%"
"11/17/2021","22,093.8","22,264.4","22,349.7","21,837.9","427.53K","-2.08%"
"11/16/2021","22,562.9","22,179.1","23,202.7","21,923.2","607.59K","2.92%"
"11/15/2021","21,923.2","21,326.0","22,605.6","21,326.0","674.64K","1.78%"
"11/12/2021","21,539.3","22,179.1","22,520.3","21,155.4","2.17M","-5.08%"
"11/11/2021","22,690.9","23,543.9","23,586.6","22,520.3","1.57M","-3.80%"
"11/10/2021","23,586.6","23,714.6","23,885.2","23,501.3","464.34K","-0.54%"
"11/09/2021","23,714.6","23,458.6","24,311.7","23,458.6","574.53K","-0.36%"
"11/08/2021","23,799.9","23,373.3","24,055.8","23,330.7","655.42K","1.09%"
"11/05/2021","23,543.9","23,970.5","23,970.5","23,458.6","614.04K","-1.95%"
"11/04/2021","24,013.1","24,482.3","24,482.3","23,629.3","851.78K","-2.26%"
"11/03/2021","24,567.6","24,738.2","25,079.4","23,885.2","1.18M","-0.17%"
"11/02/2021","24,610.2","24,311.7","24,738.2","24,141.1","936.65K","1.23%"
