"Date","Price","Open","High","Low","Vol.","Change %"
"12/14/2022","31,286.0","30,892.0","31,877.0","30,734.0","37.36K","-0.87%"
"12/13/2022","31,561.0","32,153.0","32,153.0","30,734.0","34.71K","-0.87%"
"12/12/2022","31,837.0","32,625.0","32,625.0","30,970.0","21.20K","1.00%"
"12/09/2022","31,522.0","31,916.0","31,916.0","31,049.0","63.73K","-1.96%"
"12/08/2022","32,153.0","31,167.0","32,192.0","31,167.0","45.81K","3.16%"
"12/07/2022","31,167.0","31,325.0","31,364.0","30,734.0","33.82K","-1.13%"
"12/06/2022","31,522.0","32,468.0","32,468.0","31,286.0","47.33K","-2.91%"
"12/05/2022","32,468.0","33,098.0","33,098.0","32,074.0","79.00K","-1.90%"
"12/02/2022","33,098.0","32,704.0","33,098.0","31,128.0","128.98K","2.44%"
"12/01/2022","32,310.0","32,704.0","32,941.0","32,074.0","123.55K","-0.49%"
"11/30/2022","32,468.0","31,443.0","32,468.0","30,892.0","167.34K","4.30%"
"11/29/2022","31,128.0","29,788.0","31,128.0","29,749.0","121.28K","4.50%"
"11/28/2022","29,788.0","29,710.0","29,946.0","28,843.0","46.82K","3.28%"
"11/25/2022","28,843.0","28,921.0","28,921.0","27,700.0","42.40K","1.11%"
"11/24/2022","28,527.0","26,873.0","28,527.0","26,873.0","29.78K","2.26%"
"11/23/2022","27,897.0","28,330.0","28,882.0","26,873.0","53.13K","-1.53%"
"11/22/2022","28,330.0","28,173.0","29,158.0","27,267.0","96.92K","0.70%"
"11/21/2022","28,133.0","28,173.0","28,212.0","27,345.0","11.11K","-0.14%"
"11/18/2022","28,173.0","28,724.0","28,724.0","27,188.0","46.32K","-0.14%"
"11/17/2022","28,212.0","27,503.0","28,882.0","27,503.0","122.92K","2.87%"
"11/16/2022","27,424.0","24,824.0","27,424.0","23,878.0","241.42K","6.91%"
"11/15/2022","25,651.0","27,542.0","27,542.0","25,651.0","217.57K","-7.00%"
"11/14/2022","27,582.0","27,582.0","27,582.0","25,730.0","118.50K","0.00%"
"11/11/2022","27,582.0","28,291.0","28,291.0","27,188.0","280.29K","3.09%"
"11/10/2022","26,754.0","28,291.0","28,330.0","25,966.0","211.51K","-4.10%"
"11/09/2022","27,897.0","26,794.0","27,976.0","26,715.0","211.64K","6.63%"
"11/08/2022","26,163.0","25,257.0","26,400.0","25,218.0","107.65K","3.75%"
"11/07/2022","25,218.0","27,109.0","27,109.0","25,139.0","336.07K","-6.70%"
"11/04/2022","27,030.0","28,291.0","28,370.0","27,030.0","356.39K","-6.92%"
"11/03/2022","29,040.0","29,946.0","29,946.0","28,370.0","146.52K","-4.16%"
"11/02/2022","30,301.0","29,907.0","30,301.0","28,370.0","162.67K","-0.13%"
"11/01/2022","30,340.0","30,931.0","30,931.0","29,946.0","53.00K","-1.91%"
"10/31/2022","30,931.0","30,104.0","31,089.0","29,237.0","68.78K","-0.88%"
"10/28/2022","31,207.0","31,325.0","31,483.0","29,946.0","43.92K","-0.38%"
"10/27/2022","31,325.0","31,128.0","31,364.0","30,182.0","93.51K","0.89%"
"10/26/2022","31,049.0","31,404.0","31,404.0","30,458.0","37.73K","1.02%"
"10/25/2022","30,734.0","30,458.0","30,734.0","27,976.0","117.62K","2.63%"
"10/24/2022","29,946.0","31,916.0","31,916.0","29,552.0","157.75K","-5.71%"
"10/21/2022","31,758.0","32,310.0","32,310.0","30,892.0","73.83K","-1.47%"
"10/20/2022","32,231.0","32,547.0","32,547.0","31,758.0","23.22K","0.00%"
"10/19/2022","32,231.0","32,310.0","32,468.0","31,758.0","158.38K","1.49%"
"10/18/2022","31,758.0","32,310.0","32,310.0","31,089.0","117.75K","0.75%"
"10/17/2022","31,522.0","31,522.0","31,522.0","30,576.0","149.30K","-0.99%"
"10/14/2022","31,837.0","34,044.0","34,044.0","31,601.0","83.42K","-3.58%"
"10/13/2022","33,019.0","33,019.0","33,019.0","30,458.0","215.55K","3.20%"
"10/12/2022","31,995.0","30,419.0","31,995.0","30,261.0","68.65K","5.18%"
"10/11/2022","30,419.0","33,019.0","33,019.0","30,419.0","252.53K","-6.99%"
"10/10/2022","32,704.0","29,394.0","32,704.0","29,394.0","132.76K","4.53%"
"10/07/2022","31,286.0","33,610.0","33,610.0","31,286.0","275.12K","-6.91%"
"10/06/2022","33,610.0","34,753.0","35,423.0","33,571.0","35.21K","-4.16%"
"10/05/2022","35,068.0","35,462.0","35,935.0","34,438.0","35.97K","2.42%"
"10/04/2022","34,241.0","33,571.0","34,517.0","33,571.0","85.06K","2.00%"
"10/03/2022","33,571.0","36,093.0","36,093.0","33,571.0","160.02K","-6.99%"
"09/30/2022","36,093.0","35,147.0","36,172.0","34,320.0","86.70K","2.69%"
"09/29/2022","35,147.0","36,487.0","37,748.0","35,147.0","229.81K","-3.88%"
"09/28/2022","36,566.0","37,432.0","37,748.0","36,566.0","95.53K","-4.13%"
"09/27/2022","38,142.0","36,250.0","38,142.0","36,250.0","95.41K","1.90%"
"09/26/2022","37,432.0","40,191.0","40,191.0","37,196.0","235.62K","-6.13%"
"09/23/2022","39,875.0","40,191.0","40,348.0","39,403.0","90.61K","-0.59%"
"09/22/2022","40,112.0","39,560.0","40,191.0","39,324.0","157.50K","0.00%"
"09/21/2022","40,112.0","41,136.0","41,136.0","39,954.0","74.96K","-2.12%"
"09/20/2022","40,979.0","40,506.0","41,373.0","39,875.0","195.48K","0.97%"
"09/19/2022","40,585.0","41,688.0","41,767.0","39,481.0","201.92K","-2.46%"
"09/16/2022","41,609.0","42,555.0","43,185.0","40,900.0","307.30K","-0.38%"
"09/15/2022","41,767.0","40,191.0","41,767.0","39,639.0","322.82K","4.74%"
"09/14/2022","39,875.0","40,112.0","40,112.0","39,087.0","163.18K","-0.59%"
"09/13/2022","40,112.0","39,797.0","41,452.0","39,797.0","237.76K","1.80%"
"09/12/2022","39,403.0","38,260.0","39,403.0","37,078.0","402.20K","-12.07%"
"09/09/2022","44,814.0","44,397.0","44,814.0","43,910.0","248.25K","1.42%"
"09/08/2022","44,188.0","44,954.0","45,023.0","43,701.0","293.84K","0.63%"
"09/07/2022","43,910.0","45,232.0","45,232.0","43,701.0","540.08K","-2.47%"
"09/06/2022","45,023.0","42,240.0","45,023.0","42,170.0","801.19K","6.94%"
"09/05/2022","42,100.0","41,683.0","42,240.0","40,917.0","1.86M","2.54%"
"08/31/2022","41,057.0","42,100.0","42,448.0","40,848.0","1.19M","-4.06%"
"08/30/2022","42,796.0","42,518.0","43,701.0","42,100.0","522.79K","0.98%"
"08/29/2022","42,379.0","41,752.0","42,448.0","41,196.0","161.07K","1.50%"
"08/26/2022","41,752.0","42,588.0","43,144.0","41,405.0","341.00K","-3.07%"
"08/25/2022","43,075.0","44,536.0","44,536.0","42,796.0","313.56K","-3.28%"
"08/24/2022","44,536.0","46,345.0","46,484.0","44,536.0","95.75K","-3.90%"
"08/23/2022","46,345.0","45,441.0","46,554.0","45,441.0","98.33K","-0.60%"
"08/22/2022","46,624.0","46,137.0","46,972.0","45,719.0","79.03K","-1.18%"
"08/19/2022","47,180.0","47,667.0","47,667.0","46,624.0","66.89K","-1.74%"
"08/18/2022","48,015.0","46,972.0","48,711.0","46,624.0","145.92K","2.22%"
"08/17/2022","46,972.0","46,624.0","47,111.0","46,276.0","54.74K","-0.30%"
"08/16/2022","47,111.0","46,345.0","47,111.0","46,345.0","130.91K","0.74%"
"08/15/2022","46,763.0","43,979.0","46,763.0","43,979.0","145.35K","4.84%"
"08/12/2022","44,606.0","43,005.0","44,954.0","43,005.0","115.33K","2.72%"
"08/11/2022","43,423.0","43,075.0","43,979.0","43,075.0","132.91K","0.81%"
"08/10/2022","43,075.0","43,214.0","43,492.0","43,075.0","58.02K","-1.74%"
"08/09/2022","43,840.0","43,423.0","43,840.0","42,796.0","81.46K","0.80%"
"08/08/2022","43,492.0","42,448.0","43,492.0","42,448.0","40.45K","0.00%"
"08/05/2022","43,492.0","42,796.0","43,492.0","41,892.0","63.03K","-0.32%"
"08/04/2022","43,631.0","41,752.0","43,840.0","41,752.0","56.31K","2.79%"
"08/03/2022","42,448.0","41,544.0","43,075.0","41,196.0","45.16K","-1.61%"
"08/02/2022","43,144.0","43,144.0","43,144.0","42,170.0","26.87K","0.49%"
"08/01/2022","42,935.0","41,752.0","42,935.0","41,752.0","38.73K","4.75%"
"07/29/2022","40,987.0","40,987.0","40,987.0","40,709.0","6.86K","1.03%"
"07/28/2022","40,570.0","40,500.0","41,613.0","40,500.0","25.30K","-1.85%"
"07/27/2022","41,335.0","40,361.0","41,405.0","40,361.0","90.61K","1.37%"
"07/26/2022","40,778.0","39,456.0","40,778.0","39,456.0","11.86K","-0.51%"
"07/25/2022","40,987.0","39,665.0","40,987.0","39,387.0","18.87K","3.33%"
"07/22/2022","39,665.0","40,361.0","40,709.0","39,665.0","6.00K","-3.39%"
"07/21/2022","41,057.0","40,709.0","41,057.0","39,943.0","38.02K","0.17%"
"07/20/2022","40,987.0","40,361.0","41,683.0","40,361.0","33.44K","1.55%"
"07/19/2022","40,361.0","40,709.0","40,709.0","39,456.0","32.73K","-1.70%"
"07/18/2022","41,057.0","41,544.0","41,544.0","39,247.0","13.29K","0.51%"
"07/15/2022","40,848.0","40,570.0","40,987.0","38,969.0","44.30K","-1.35%"
"07/14/2022","41,405.0","41,335.0","41,752.0","39,595.0","25.73K","0.17%"
"07/13/2022","41,335.0","41,544.0","41,544.0","39,456.0","7.00K","1.54%"
"07/12/2022","40,709.0","39,526.0","40,709.0","38,691.0","19.72K","2.99%"
"07/11/2022","39,526.0","39,665.0","39,734.0","38,691.0","45.16K","-0.35%"
"07/08/2022","39,665.0","39,665.0","39,665.0","39,247.0","10.43K","0.00%"
"07/07/2022","39,665.0","40,361.0","40,361.0","38,273.0","28.87K","0.35%"
"07/06/2022","39,526.0","37,995.0","40,013.0","37,925.0","21.58K","-1.73%"
"07/05/2022","40,222.0","40,987.0","40,987.0","38,412.0","23.72K","-1.20%"
"07/04/2022","40,709.0","43,005.0","43,005.0","40,152.0","57.31K","-5.64%"
"07/01/2022","43,144.0","40,570.0","43,144.0","38,134.0","64.46K","5.98%"
"06/30/2022","40,709.0","40,987.0","40,987.0","39,178.0","30.87K","-0.51%"
"06/29/2022","40,917.0","41,752.0","41,752.0","40,500.0","12.86K","-1.84%"
"06/28/2022","41,683.0","41,752.0","41,752.0","39,317.0","52.17K","0.00%"
"06/27/2022","41,683.0","40,013.0","41,752.0","40,013.0","69.03K","3.28%"
"06/24/2022","40,361.0","38,273.0","40,361.0","37,786.0","37.30K","5.46%"
"06/23/2022","38,273.0","38,760.0","38,760.0","37,577.0","43.02K","-1.43%"
"06/22/2022","38,830.0","38,273.0","40,361.0","38,134.0","18.01K","0.90%"
"06/21/2022","38,482.0","38,551.0","39,943.0","37,786.0","47.73K","0.00%"
"06/20/2022","38,482.0","39,874.0","39,874.0","38,412.0","12.01K","-3.49%"
"06/17/2022","39,874.0","39,039.0","40,082.0","38,899.0","26.15K","-1.55%"
"06/16/2022","40,500.0","41,613.0","41,613.0","38,969.0","24.01K","3.93%"
"06/15/2022","38,969.0","38,969.0","39,247.0","37,786.0","29.01K","-1.93%"
"06/14/2022","39,734.0","40,222.0","40,222.0","38,621.0","19.87K","-0.70%"
"06/13/2022","40,013.0","40,500.0","40,500.0","38,830.0","95.33K","-4.01%"
"06/10/2022","41,683.0","42,240.0","42,379.0","40,987.0","58.31K","-1.80%"
"06/09/2022","42,448.0","42,657.0","42,657.0","41,961.0","27.01K","0.33%"
"06/08/2022","42,309.0","41,752.0","42,309.0","41,544.0","44.16K","1.33%"
"06/07/2022","41,752.0","41,057.0","42,031.0","40,778.0","62.74K","-0.66%"
"06/06/2022","42,031.0","42,448.0","42,518.0","41,057.0","37.16K","-0.98%"
"06/03/2022","42,448.0","40,987.0","42,448.0","39,734.0","113.62K","3.56%"
"06/02/2022","40,987.0","40,430.0","41,057.0","39,178.0","41.59K","1.03%"
"06/01/2022","40,570.0","41,892.0","41,892.0","40,361.0","45.16K","-3.16%"
"05/31/2022","41,892.0","42,170.0","42,240.0","40,917.0","56.74K","-0.99%"
"05/30/2022","42,309.0","42,448.0","42,588.0","41,752.0","459.76K","0.00%"
"05/27/2022","42,309.0","41,057.0","42,379.0","40,848.0","75.32K","3.05%"
"05/26/2022","41,057.0","41,057.0","41,613.0","38,204.0","351.43K","0.00%"
"05/25/2022","41,057.0","37,508.0","41,057.0","37,508.0","104.62K","5.74%"
"05/24/2022","38,830.0","38,482.0","39,595.0","37,229.0","92.75K","-2.96%"
"05/23/2022","40,013.0","40,709.0","40,709.0","38,273.0","34.87K","-1.71%"
"05/20/2022","40,709.0","39,526.0","40,709.0","36,742.0","122.19K","3.91%"
"05/19/2022","39,178.0","40,987.0","40,987.0","38,204.0","267.25K","-4.58%"
"05/18/2022","41,057.0","40,430.0","41,057.0","39,665.0","28.30K","3.51%"
"05/17/2022","39,665.0","38,273.0","39,665.0","35,003.0","348.00K","5.56%"
"05/16/2022","37,577.0","39,595.0","41,752.0","36,881.0","46.31K","-5.10%"
"05/13/2022","39,595.0","41,057.0","41,405.0","38,969.0","74.75K","-3.56%"
"05/12/2022","41,057.0","43,840.0","43,840.0","41,057.0","47.16K","-5.30%"
"05/11/2022","43,353.0","42,379.0","43,353.0","41,752.0","62.60K","1.47%"
"05/10/2022","42,727.0","40,570.0","42,796.0","40,500.0","60.45K","-1.76%"
"05/09/2022","43,492.0","43,910.0","43,910.0","41,892.0","51.88K","-1.11%"
"05/06/2022","43,979.0","43,144.0","44,675.0","42,170.0","64.31K","-2.32%"
"05/05/2022","45,023.0","44,327.0","45,162.0","43,840.0","335.57K","1.57%"
"05/04/2022","44,327.0","45,093.0","45,093.0","43,979.0","21.30K","-1.70%"
"04/29/2022","45,093.0","46,137.0","46,137.0","43,492.0","74.46K","0.78%"
"04/28/2022","44,745.0","44,536.0","45,580.0","43,492.0","54.88K","0.94%"
"04/27/2022","44,327.0","43,979.0","44,466.0","41,822.0","41.30K","0.79%"
"04/26/2022","43,979.0","43,840.0","43,979.0","40,291.0","102.33K","1.77%"
"04/25/2022","43,214.0","45,301.0","45,371.0","43,214.0","445.76K","-6.90%"
"04/22/2022","46,415.0","46,624.0","47,319.0","44,675.0","443.47K","-3.33%"
"04/21/2022","48,015.0","48,711.0","48,711.0","45,580.0","97.04K","-1.43%"
"04/20/2022","48,711.0","45,719.0","48,990.0","43,631.0","434.32K","6.38%"
"04/19/2022","45,789.0","49,338.0","49,407.0","45,789.0","215.66K","-6.93%"
"04/18/2022","49,198.0","48,085.0","49,407.0","48,085.0","162.35K","2.61%"
"04/15/2022","47,946.0","45,928.0","48,711.0","45,928.0","365.87K","-17.61%"
"04/14/2022","58,192.0","57,750.0","58,280.0","56,514.0","200.11K","1.54%"
"04/13/2022","57,309.0","57,750.0","57,750.0","56,161.0","177.57K","1.41%"
"04/12/2022","56,514.0","57,044.0","57,220.0","54,130.0","229.32K","0.47%"
"04/08/2022","56,249.0","58,280.0","59,163.0","54,836.0","88.22K","-2.75%"
"04/07/2022","57,839.0","58,280.0","59,870.0","57,397.0","115.74K","0.77%"
"04/06/2022","57,397.0","56,514.0","58,368.0","55,631.0","158.66K","2.69%"
"04/05/2022","55,896.0","55,454.0","56,691.0","54,395.0","124.80K","0.80%"
"04/04/2022","55,454.0","56,514.0","56,514.0","54,748.0","157.64K","-1.10%"
"04/01/2022","56,073.0","53,070.0","56,956.0","53,070.0","161.83K","0.79%"
"03/31/2022","55,631.0","54,042.0","55,631.0","53,688.0","282.78K","3.11%"
"03/30/2022","53,953.0","55,631.0","55,631.0","49,097.0","217.43K","2.34%"
"03/29/2022","52,717.0","49,450.0","52,717.0","49,450.0","293.08K","6.99%"
"03/28/2022","49,273.0","49,450.0","49,626.0","48,655.0","73.38K","-0.71%"
"03/25/2022","49,626.0","51,128.0","51,128.0","49,538.0","79.50K","-0.53%"
"03/24/2022","49,891.0","49,891.0","51,216.0","49,008.0","60.59K","0.53%"
"03/23/2022","49,626.0","48,743.0","49,715.0","48,743.0","47.68K","1.81%"
"03/22/2022","48,743.0","51,304.0","51,657.0","48,567.0","193.42K","-6.44%"
"03/21/2022","52,099.0","52,894.0","52,894.0","51,216.0","13.82K","-0.84%"
"03/18/2022","52,540.0","54,748.0","54,748.0","52,364.0","82.90K","0.34%"
"03/17/2022","52,364.0","49,185.0","52,364.0","49,185.0","345.85K","6.85%"
"03/16/2022","49,008.0","49,361.0","49,361.0","47,684.0","18.91K","0.00%"
"03/15/2022","49,008.0","48,125.0","49,273.0","47,860.0","40.43K","0.36%"
"03/14/2022","48,832.0","49,450.0","49,450.0","47,860.0","31.71K","-0.54%"
"03/11/2022","49,097.0","49,361.0","49,538.0","47,860.0","23.22K","-0.36%"
"03/10/2022","49,273.0","49,450.0","50,156.0","48,567.0","53.68K","3.33%"
"03/09/2022","47,684.0","47,860.0","48,390.0","47,331.0","14.61K","-0.37%"
"03/08/2022","47,860.0","48,743.0","49,097.0","47,772.0","24.91K","-2.34%"
"03/07/2022","49,008.0","47,684.0","49,361.0","47,684.0","8.95K","-0.72%"
"03/04/2022","49,361.0","49,361.0","49,450.0","48,037.0","30.69K","0.18%"
"03/03/2022","49,273.0","49,450.0","49,450.0","47,772.0","11.78K","2.01%"
"03/02/2022","48,302.0","48,302.0","48,302.0","47,684.0","35.90K","0.00%"
"03/01/2022","48,302.0","48,567.0","48,567.0","47,684.0","23.78K","-0.55%"
"02/28/2022","48,567.0","49,450.0","49,450.0","48,567.0","23.78K","-0.90%"
"02/25/2022","49,008.0","49,715.0","49,891.0","49,008.0","9.06K","-1.42%"
"02/24/2022","49,715.0","50,421.0","50,421.0","47,684.0","48.24K","-1.40%"
"02/23/2022","50,421.0","50,068.0","50,509.0","49,891.0","20.95K","0.71%"
"02/22/2022","50,068.0","50,333.0","50,333.0","49,715.0","20.95K","-0.87%"
"02/21/2022","50,509.0","50,068.0","51,216.0","49,538.0","28.77K","0.88%"
"02/18/2022","50,068.0","49,715.0","50,333.0","49,626.0","42.69K","0.00%"
"02/17/2022","50,068.0","50,686.0","50,686.0","48,655.0","11.55K","1.25%"
"02/16/2022","49,450.0","48,125.0","49,450.0","48,125.0","63.87K","2.01%"
"02/15/2022","48,478.0","47,772.0","49,008.0","47,684.0","28.31K","-0.72%"
"02/14/2022","48,832.0","49,008.0","49,185.0","48,125.0","16.08K","-0.36%"
"02/11/2022","49,008.0","46,801.0","49,185.0","46,801.0","16.19K","-0.89%"
"02/10/2022","49,450.0","50,951.0","50,951.0","48,655.0","19.93K","1.73%"
"02/09/2022","48,607.0","48,526.0","49,093.0","47,635.0","118.01K","2.39%"
"02/08/2022","47,473.0","48,607.0","48,769.0","47,230.0","56.78K","0.69%"
"02/07/2022","47,149.0","46,825.0","47,149.0","44,881.0","100.97K","6.98%"
"01/28/2022","44,071.0","41,964.0","44,395.0","41,883.0","37.40K","5.02%"
"01/27/2022","41,964.0","41,478.0","41,964.0","41,235.0","38.64K","0.58%"
"01/26/2022","41,721.0","41,964.0","41,964.0","40,344.0","47.03K","-0.19%"
"01/25/2022","41,802.0","41,802.0","41,802.0","40,101.0","80.98K","0.00%"
"01/24/2022","41,802.0","43,747.0","43,747.0","41,073.0","50.36K","-5.32%"
"01/21/2022","44,152.0","43,747.0","44,557.0","43,260.0","64.44K","-0.37%"
"01/20/2022","44,314.0","43,747.0","44,314.0","42,936.0","29.75K","3.21%"
"01/19/2022","42,936.0","40,101.0","42,936.0","40,101.0","50.73K","6.85%"
"01/18/2022","40,182.0","40,911.0","42,045.0","40,182.0","31.85K","-2.74%"
"01/17/2022","41,316.0","42,207.0","43,990.0","41,316.0","80.73K","-6.08%"
"01/14/2022","43,990.0","44,557.0","44,557.0","42,531.0","49.25K","-0.91%"
"01/13/2022","44,395.0","44,557.0","46,096.0","42,936.0","48.64K","-0.36%"
"01/12/2022","44,557.0","42,936.0","44,557.0","41,478.0","133.68K","0.00%"
"01/11/2022","44,557.0","46,177.0","46,177.0","44,071.0","94.43K","-3.51%"
"01/10/2022","46,177.0","47,716.0","47,716.0","46,177.0","62.21K","-3.39%"
"01/07/2022","47,797.0","48,121.0","48,121.0","47,635.0","50.12K","-1.67%"
"01/06/2022","48,607.0","50,065.0","50,065.0","46,987.0","112.45K","-3.54%"
"01/05/2022","50,390.0","50,633.0","50,633.0","48,607.0","27.03K","1.97%"
"01/04/2022","49,417.0","48,607.0","49,417.0","46,663.0","146.65K","1.67%"
"12/31/2021","48,607.0","48,607.0","48,607.0","47,554.0","17.16K","0.84%"
"12/30/2021","48,202.0","48,769.0","49,012.0","48,121.0","21.48K","-0.83%"
"12/29/2021","48,607.0","47,959.0","48,850.0","47,392.0","16.17K","0.00%"
"12/28/2021","48,607.0","48,202.0","48,607.0","47,797.0","15.68K","0.50%"
"12/27/2021","48,364.0","46,177.0","48,607.0","46,177.0","24.07K","1.19%"
"12/24/2021","47,797.0","47,068.0","48,445.0","46,987.0","23.08K","1.72%"
"12/23/2021","46,987.0","47,392.0","48,121.0","46,987.0","45.43K","-2.36%"
"12/22/2021","48,121.0","47,797.0","48,526.0","46,987.0","100.73K","0.17%"
"12/21/2021","48,040.0","47,797.0","48,040.0","47,068.0","51.47K","0.00%"
"12/20/2021","48,040.0","48,607.0","49,417.0","47,797.0","96.28K","-1.82%"
"12/17/2021","48,931.0","48,688.0","49,336.0","48,445.0","58.14K","0.50%"
"12/16/2021","48,688.0","48,607.0","49,093.0","48,283.0","52.83K","-0.33%"
"12/15/2021","48,850.0","48,931.0","49,336.0","48,850.0","90.23K","-0.33%"
"12/14/2021","49,012.0","50,633.0","50,633.0","48,931.0","99.00K","-1.63%"
"12/13/2021","49,822.0","50,957.0","50,957.0","49,498.0","46.17K","-0.81%"
"12/10/2021","50,228.0","49,417.0","50,228.0","48,769.0","53.57K","1.64%"
"12/09/2021","49,417.0","49,255.0","49,417.0","48,688.0","26.29K","0.49%"
"12/08/2021","49,174.0","49,255.0","49,417.0","48,607.0","105.91K","-0.16%"
"12/07/2021","49,255.0","48,688.0","50,552.0","48,688.0","173.55K","1.16%"
"12/06/2021","48,688.0","49,417.0","49,417.0","48,688.0","111.22K","-1.31%"
"12/03/2021","49,336.0","50,552.0","50,552.0","49,255.0","266.13K","-2.41%"
"12/02/2021","50,552.0","50,633.0","50,714.0","49,903.0","268.48K","-0.16%"
"12/01/2021","50,633.0","50,309.0","51,443.0","50,309.0","333.53K","0.81%"
"11/30/2021","50,228.0","51,119.0","51,686.0","50,228.0","122.45K","-2.82%"
"11/29/2021","51,686.0","51,119.0","53,792.0","50,228.0","82.70K","-2.60%"
"11/26/2021","53,063.0","55,493.0","55,493.0","53,063.0","54.68K","-4.38%"
"11/25/2021","55,493.0","55,331.0","55,898.0","55,250.0","104.55K","0.29%"
"11/24/2021","55,331.0","53,873.0","55,331.0","52,172.0","76.41K","2.86%"
"11/23/2021","53,792.0","50,552.0","53,792.0","50,552.0","107.02K","-0.75%"
"11/22/2021","54,197.0","53,468.0","56,627.0","53,468.0","41.60K","-4.29%"
"11/19/2021","56,627.0","59,058.0","59,058.0","52,010.0","106.16K","1.30%"
"11/18/2021","55,898.0","52,415.0","55,979.0","52,415.0","300.94K","6.81%"
"11/17/2021","52,334.0","51,848.0","52,334.0","51,038.0","91.84K","1.10%"
"11/16/2021","51,767.0","51,686.0","51,848.0","50,633.0","67.52K","0.16%"
"11/15/2021","51,686.0","52,253.0","52,658.0","51,443.0","32.34K","-0.47%"
"11/12/2021","51,929.0","51,848.0","51,929.0","51,038.0","46.66K","0.16%"
"11/11/2021","51,848.0","52,253.0","52,253.0","48,850.0","76.16K","-1.23%"
"11/10/2021","52,496.0","53,063.0","53,063.0","51,443.0","80.85K","-0.31%"
"11/09/2021","52,658.0","52,658.0","53,063.0","52,010.0","48.14K","1.09%"
"11/08/2021","52,091.0","51,524.0","52,253.0","51,443.0","50.86K","1.26%"
"11/05/2021","51,443.0","50,957.0","51,443.0","50,471.0","77.89K","0.95%"
"11/04/2021","50,957.0","50,957.0","50,957.0","50,228.0","54.07K","0.80%"
"11/03/2021","50,552.0","49,903.0","51,767.0","49,903.0","153.68K","-2.19%"
"11/02/2021","51,686.0","51,767.0","51,929.0","50,633.0","90.60K","-0.31%"
"11/01/2021","51,848.0","53,468.0","53,468.0","51,038.0","94.43K","1.59%"
"10/29/2021","51,038.0","51,119.0","51,767.0","50,714.0","103.81K","1.94%"
"10/28/2021","50,065.0","49,822.0","50,065.0","48,607.0","90.36K","2.15%"
"10/27/2021","49,012.0","48,283.0","49,822.0","47,959.0","72.34K","1.51%"
"10/26/2021","48,283.0","48,283.0","48,607.0","47,797.0","42.34K","-0.67%"
"10/25/2021","48,607.0","49,336.0","49,336.0","48,121.0","61.10K","-1.48%"
"10/22/2021","49,336.0","49,417.0","49,579.0","48,283.0","40.12K","-0.16%"
"10/21/2021","49,417.0","48,283.0","49,579.0","48,283.0","23.82K","2.35%"
"10/20/2021","48,283.0","48,040.0","49,012.0","48,040.0","53.45K","-0.17%"
"10/19/2021","48,364.0","48,607.0","49,012.0","48,040.0","30.24K","-2.13%"
"10/18/2021","49,417.0","50,228.0","50,228.0","48,769.0","42.22K","-1.61%"
"10/15/2021","50,228.0","50,876.0","50,876.0","49,741.0","58.14K","0.33%"
"10/14/2021","50,065.0","49,417.0","51,848.0","49,417.0","81.22K","1.81%"
"10/13/2021","49,174.0","48,850.0","49,498.0","48,850.0","38.39K","-0.33%"
"10/12/2021","49,336.0","49,660.0","49,660.0","48,607.0","32.96K","-0.16%"
"10/11/2021","49,417.0","49,660.0","49,660.0","48,769.0","43.45K","-0.49%"
"10/08/2021","49,660.0","49,741.0","49,741.0","48,607.0","93.57K","0.00%"
"10/07/2021","49,660.0","50,228.0","50,228.0","47,959.0","54.44K","3.20%"
"10/06/2021","48,121.0","48,202.0","48,445.0","47,392.0","52.34K","0.00%"
"10/05/2021","48,121.0","46,501.0","48,283.0","46,177.0","98.75K","2.95%"
"10/04/2021","46,744.0","46,906.0","47,230.0","46,015.0","80.85K","-0.17%"
"10/01/2021","46,825.0","47,149.0","49,093.0","46,015.0","108.75K","-1.70%"
"09/30/2021","47,635.0","46,987.0","47,716.0","46,987.0","55.18K","-0.17%"
"09/29/2021","47,716.0","47,797.0","47,797.0","44,638.0","62.46K","-0.17%"
"09/28/2021","47,797.0","46,177.0","48,283.0","44,557.0","108.75K","2.97%"
"09/27/2021","46,420.0","48,688.0","48,931.0","45,610.0","248.11K","-5.29%"
"09/24/2021","49,012.0","51,038.0","51,038.0","49,012.0","149.73K","-3.20%"
"09/23/2021","50,633.0","52,982.0","52,982.0","50,309.0","98.75K","-2.65%"
"09/22/2021","52,010.0","51,605.0","52,253.0","50,228.0","73.57K","3.88%"
"09/21/2021","50,065.0","50,228.0","50,633.0","48,769.0","124.18K","-1.75%"
"09/20/2021","50,957.0","49,012.0","52,253.0","48,769.0","146.15K","4.14%"
"09/17/2021","48,931.0","49,417.0","50,065.0","48,688.0","84.19K","0.00%"
"09/16/2021","48,931.0","51,038.0","51,038.0","48,607.0","140.47K","-1.31%"
"09/15/2021","49,579.0","50,228.0","51,848.0","48,850.0","280.33K","2.17%"
"09/14/2021","48,526.0","46,177.0","48,526.0","46,096.0","316.87K","6.96%"
"09/13/2021","45,367.0","44,395.0","45,610.0","44,233.0","72.46K","2.56%"
"09/10/2021","44,233.0","44,395.0","44,395.0","43,747.0","100.48K","0.18%"
"09/09/2021","44,152.0","42,936.0","44,152.0","42,936.0","100.73K","2.83%"
"09/08/2021","42,936.0","43,503.0","43,828.0","42,936.0","213.55K","-1.30%"
"09/07/2021","43,503.0","43,422.0","44,557.0","42,936.0","177.13K","0.19%"
